,INSP_UNIT_MAKE,0,1,2,3,4,5,6,7,total_count
3180,TEXAS BRAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3176,TEX M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3175,TEX F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2923,SLTC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3148,TARNE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2933,SNKRV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2932,SNFL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3149,TART,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3151,TAWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3153,TAYD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3155,TAYLO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3156,TBBN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2927,SMTC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2926,SMIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2925,SMIR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3159,TCTC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3161,TECHN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3164,TEMPTE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3165,TENN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3167,TEPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3170,TERRA POD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3215,TITN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2901,SHIPSH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3216,TJ TR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2889,SGRN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2887,SGN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3253,TOOL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2886,SEVE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2885,SERT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2883,SEMI TRAC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3257,TOP S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3259,TOPGU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2881,SELM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2880,SEAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3264,TOPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2878,SDCUS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2877,SDCTM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2876,SDC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2875,SCTL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2873,SCOTT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2872,SCONA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2871,SCOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3250,TOLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3245,TOBR,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3218,TK3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3244,TNTL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3219,TKNG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3221,TKTLR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3222,TL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3225,TLMN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3226,TLRL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3227,TLT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2895,SHETRON,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2894,SHENZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2893,SHEM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3230,TMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3233,TMCI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3236,TMTR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3237,TNKC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3238,TNKM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3239,TNMTR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3241,TNT T,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3243,TNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3146,TARAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2935,SNNY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2869,SCHN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3043,STRR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2982,STAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2981,STAGE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3040,STROL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2979,STAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2978,STAC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2975,SSWE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2974,SSW S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3042,STROU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2972,SSLAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2936,SNOB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3045,STTL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3047,STU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2968,SQRE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3048,STUA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3049,SUAC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3050,SUBL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2966,SPRS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2965,SPRIN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3039,STRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2983,STALL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3037,STRLG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3034,STRIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3001,STELE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3002,STELL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2992,STCO,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3008,STERI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3010,STERLING,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3011,STG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3014,STICK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3020,STOL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2989,STAUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2988,STATE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2986,STAP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3022,STON,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3025,STOW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3027,STPTP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3028,STRB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3030,STRE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3031,STREA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2964,SPRC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3054,SUCT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3055,SUEQ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3104,SUVL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3110,SWAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2946,SOUD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3116,SWIFT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3117,SWNG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3118,SWTM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2942,SOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2941,SOCT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2940,SNYD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3120,T&E H,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3121,T&J T,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3126,TAGE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3128,TAIL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3134,TAKE3TRAIL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3135,TAKETHREE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2938,SNTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2937,SNOW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3140,TALBE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3105,SUZUK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3103,SUTTO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2962,SPOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3102,SUTT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3058,SUMM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3062,SUN T,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3065,SUNBE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3068,SUNCOUNTRY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3070,SUND,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3075,SUNSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2958,SPECI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3086,SUPRE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2957,SPCT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2956,SPCON,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3092,SURE-T,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3094,SURETR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3097,SURPL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2954,SPAT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3100,SUTL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2952,SPAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2951,SPAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3268,TOTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3269,TOTL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3472,UKNOW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3415,TRXX,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2782,ROBI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3406,TRUWD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3407,TRUX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3410,TRVO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3411,TRVR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3413,TRWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2776,ROADS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2775,ROADCLIPPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3416,TSMI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2797,ROKS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3417,TTAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3419,TTH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3420,TTKE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2772,ROADB,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3423,TTNT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3424,TTSC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2769,ROAA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2768,RO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2999,STEI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2783,ROBIN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2784,ROBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3399,TRSY,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3379,TRMR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3380,TRMX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3381,TRNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3382,TRNCO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3384,TRNTY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3385,TRO,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2792,ROCS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2791,ROCM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2790,ROCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3390,TRPL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2789,ROCKL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2788,ROCKE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3391,TRR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2787,ROCK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3394,TRRLB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3395,TRRT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3397,TRSR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3428,TUF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3430,TUFBY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3434,TUMB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3448,TXMD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2747,RIGH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3451,TXPD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3459,TYGA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3460,TYLE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3462,U,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2744,RIDG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2743,RICN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2742,RICHL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2741,RICHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2739,RICCO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2738,RHODES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3468,UFI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2735,RETTI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2734,RETIN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2733,RETI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3470,UHAUL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3471,UKN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2748,RIIN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2750,RINGO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2765,RNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2751,RISE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3435,TUR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2762,RMC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3436,TURBY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3438,TWEN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2761,RLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2760,RJWLD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3440,TWIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2759,RJWCT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2758,RJTRL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2757,RJ TR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3441,TWIST,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2755,RIVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3444,TX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2754,RIVR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2753,RITT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3446,TXBR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2752,RITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3378,TRMOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3377,TRMN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2868,SCHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2843,SAFRG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3292,TRAA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2847,SALI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3295,TRAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3297,TRAG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2845,SAFTT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3300,TRAIB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3302,TRAILER,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2844,SAFT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3303,TRAILM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2799,ROLH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3304,TRAILMOBIL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3305,TRAILRITE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2842,SAFA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3306,TRAILWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3307,TRAJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3309,TRAM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3310,TRAMA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2839,SABQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3291,TRA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2849,SAM E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3290,TR TR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2850,SAM T,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2867,SCHI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3271,TOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3272,TOW B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2863,SCAD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2862,SBS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2861,SBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3275,TOWER,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2860,SAVN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2859,SAUBE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2857,SATU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2856,SARG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2854,SANK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2853,SANI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2852,SAMS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3285,TP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2851,SAMN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3286,TPD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2838,SAA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2837,S EXPRESS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2836,S & W,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2813,ROSC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2811,RORS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3348,TRIPL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3351,TRITO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2810,RORI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3352,TRIW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2808,ROOSE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3354,TRKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2806,ROLT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3355,TRKN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2803,ROLP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3356,TRKNG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3357,TRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3362,TRLKG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3363,TRLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3367,TRLMS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3368,TRLMX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3372,TRLW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2812,RORU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2815,ROUGH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3315,TRAQ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3342,TRILE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3316,TRAR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2832,RUSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3317,TRAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2831,RUII,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2829,RTSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3320,TRAVS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3322,TRBB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2824,RSCG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3325,TRBS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3329,TRCR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3330,TRDD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3331,TREC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2821,RPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3333,TREM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2820,RPM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3340,TRIC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
